ShipmentID,OriginLocation,DestinationLocation,ShipmentDateTime,ExpectedArrivalDateTime,ShipmentStatus,ShipperId,ConsigneeId,ShipmentType,ContentsDescription,ReferTempMax,ReferTempMin
SP-5854,Durham WH,Atlanta WH,2023-09-14 13:10:57,2023-10-17 11:49:13,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Operative static matrix,116,23
SP-0285,Chicago WH,Miami WH,2023-09-18 05:58:06,2023-10-22 01:39:27,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Fundamental bifurcated implementation,116,34
SP-2206,Miami WH,New Orleans WH,2023-09-15 12:59:21,2023-10-03 21:10:44,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Cross-platform asymmetric model,93,31
SP-8296,Miami WH,Miami WH,2023-09-20 09:52:56,2023-10-04 23:00:29,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Realigned background framework,93,14
SP-3373,New Orleans WH,Detroit WH,2023-09-20 22:39:41,2023-10-18 09:40:57,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Reverse-engineered human-resource implementation,113,20
SP-1137,Atlanta WH,Nashville WH,2023-09-24 02:30:06,2023-10-05 13:30:30,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Mandatory multimedia portal,83,32
SP-2465,New Orleans WH,Detroit WH,2023-09-22 13:09:40,2023-10-15 09:35:58,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Devolved asymmetric service-desk,112,33
SP-3581,Miami WH,Atlanta WH,2023-09-01 16:23:20,2023-10-19 09:57:34,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Managed dedicated interface,118,32
SP-7838,Nashville WH,Miami WH,2023-09-28 01:09:55,2023-10-21 19:28:57,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Re-engineered well-modulated Graphical User Interface,54,24
SP-9802,Chicago WH,Chicago WH,2023-09-14 02:56:13,2023-10-23 23:25:33,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Centralized contextually-based open system,53,22
SP-6445,Durham WH,Durham WH,2023-09-01 22:19:27,2023-10-23 19:50:58,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Future-proofed full-range synergy,60,23
SP-4835,Chicago WH,Chicago WH,2023-09-12 03:30:06,2023-10-20 09:30:38,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Persistent dedicated contingency,55,17
SP-8418,Atlanta WH,Chicago WH,2023-09-07 02:23:28,2023-10-27 22:23:29,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Self-enabling non-volatile complexity,97,38
SP-3293,Atlanta WH,New Orleans WH,2023-09-03 17:03:18,2023-10-26 00:59:04,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Profound high-level Graphic Interface,99,30
SP-3709,Detroit WH,Chicago WH,2023-09-28 09:23:05,2023-10-16 21:33:01,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Secured stable time-frame,115,24
SP-6931,Nashville WH,Nashville WH,2023-09-24 03:50:19,2023-10-20 14:20:45,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Enhanced responsive benchmark,66,22
SP-0097,Chicago WH,Miami WH,2023-09-09 02:06:09,2023-10-10 07:53:29,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Multi-tiered heuristic archive,106,16
SP-9847,Durham WH,Durham WH,2023-09-17 00:24:10,2023-10-26 13:53:26,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Ameliorated systematic moratorium,111,33
SP-2748,Durham WH,Atlanta WH,2023-09-07 23:22:52,2023-10-30 13:21:42,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Multi-channelled bi-directional alliance,95,38
SP-1875,Nashville WH,Atlanta WH,2023-09-28 03:45:53,2023-10-12 20:49:32,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Function-based explicit strategy,116,12
SP-0479,Atlanta WH,Detroit WH,2023-09-01 21:47:55,2023-10-20 14:12:58,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Grass-roots dedicated analyzer,108,27
SP-6466,New Orleans WH,Atlanta WH,2023-09-27 18:13:19,2023-10-03 02:41:38,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Expanded explicit migration,117,25
SP-9955,New Orleans WH,Nashville WH,2023-09-28 05:12:40,2023-10-21 16:28:17,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Optional executive product,80,29
SP-9427,New Orleans WH,Nashville WH,2023-09-22 01:43:36,2023-10-10 23:01:33,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Proactive well-modulated protocol,97,34
SP-5739,New Orleans WH,Atlanta WH,2023-09-14 12:38:13,2023-10-07 15:30:03,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Public-key explicit extranet,63,14
SP-5293,Chicago WH,Chicago WH,2023-09-12 20:18:43,2023-10-24 05:02:43,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Synchronised 24/7 concept,98,20
SP-2377,Chicago WH,Miami WH,2023-09-19 21:34:40,2023-10-10 04:37:23,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Managed system-worthy matrix,88,37
SP-9139,Miami WH,Miami WH,2023-09-22 06:44:36,2023-10-21 06:34:35,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Universal even-keeled solution,68,30
SP-6321,Nashville WH,Chicago WH,2023-09-09 06:45:44,2023-10-10 22:32:44,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Progressive grid-enabled success,49,26
SP-3051,Chicago WH,Chicago WH,2023-09-19 22:08:33,2023-10-14 23:01:39,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Switchable holistic emulation,79,38
SP-2800,Nashville WH,Nashville WH,2023-09-12 19:07:32,2023-10-04 07:51:25,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,User-centric web-enabled leverage,48,35
SP-5117,Atlanta WH,Chicago WH,2023-09-10 09:19:50,2023-10-28 10:26:23,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Cross-group mission-critical frame,98,25
SP-1233,Detroit WH,Atlanta WH,2023-09-13 15:11:36,2023-10-29 04:05:18,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Enhanced mission-critical capability,99,24
SP-4395,Atlanta WH,Miami WH,2023-09-01 16:05:05,2023-10-05 23:38:26,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Optional uniform open architecture,112,25
SP-2868,Nashville WH,Nashville WH,2023-09-03 22:47:44,2023-10-29 10:50:11,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Ameliorated radical synergy,63,28
SP-5536,Chicago WH,Miami WH,2023-09-12 18:09:13,2023-10-18 21:43:46,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Ameliorated maximized customer loyalty,81,28
SP-5370,Miami WH,Nashville WH,2023-09-06 23:14:46,2023-10-21 13:38:05,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Object-based cohesive alliance,90,37
SP-1740,Durham WH,Detroit WH,2023-09-17 13:17:06,2023-10-21 15:21:42,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Object-based static toolset,82,36
SP-5118,Miami WH,Durham WH,2023-09-13 20:32:53,2023-10-18 05:29:53,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Innovative multi-state middleware,72,33
SP-7134,New Orleans WH,Detroit WH,2023-09-04 15:17:25,2023-10-19 12:47:14,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Expanded web-enabled throughput,63,26
SP-4699,Miami WH,Nashville WH,2023-09-04 19:54:42,2023-10-11 22:45:35,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Upgradable upward-trending interface,64,40
SP-4727,Durham WH,New Orleans WH,2023-09-26 17:38:32,2023-10-02 11:37:12,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Universal upward-trending monitoring,68,14
SP-4371,Durham WH,Atlanta WH,2023-09-21 21:05:46,2023-10-13 09:08:50,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Re-engineered foreground frame,44,32
SP-3553,New Orleans WH,Nashville WH,2023-09-15 16:26:23,2023-10-23 21:52:16,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Innovative user-facing capacity,73,37
SP-3898,New Orleans WH,Miami WH,2023-09-01 19:35:13,2023-10-14 07:18:47,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Persevering radical customer loyalty,75,23
SP-6873,Durham WH,New Orleans WH,2023-09-13 15:01:44,2023-10-15 16:52:07,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Profound static infrastructure,81,42
SP-7228,Nashville WH,Nashville WH,2023-09-19 21:57:46,2023-10-26 18:51:59,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Configurable contextually-based service-desk,119,32
SP-6546,Miami WH,Atlanta WH,2023-09-12 21:02:43,2023-10-10 05:20:58,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Ergonomic maximized knowledge user,54,32
SP-4020,Nashville WH,Durham WH,2023-09-08 21:02:44,2023-10-27 22:28:21,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Grass-roots multi-tasking toolset,115,16
SP-6499,Durham WH,Detroit WH,2023-09-25 17:46:05,2023-10-12 04:50:53,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Sharable intangible challenge,85,19
SP-9890,New Orleans WH,Miami WH,2023-09-24 14:39:44,2023-10-16 04:43:22,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Integrated contextually-based open system,62,33
SP-9390,Nashville WH,Chicago WH,2023-09-03 12:47:54,2023-10-05 13:11:14,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Open-architected multimedia definition,107,34
SP-1581,Miami WH,Nashville WH,2023-09-07 12:22:51,2023-10-06 18:49:14,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Organized 24 hour customer loyalty,63,31
SP-3005,Durham WH,New Orleans WH,2023-09-16 20:17:16,2023-10-25 04:43:24,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Secured interactive knowledge user,76,14
SP-1027,New Orleans WH,Nashville WH,2023-09-07 06:13:16,2023-10-22 11:41:11,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Seamless explicit collaboration,109,29
SP-9909,Chicago WH,Miami WH,2023-09-27 23:05:08,2023-10-07 00:16:12,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Robust optimal firmware,104,39
SP-1655,Atlanta WH,Miami WH,2023-09-21 09:15:45,2023-10-12 11:47:15,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Secured multimedia firmware,120,25
SP-1559,Atlanta WH,Detroit WH,2023-09-02 00:51:40,2023-10-28 03:32:59,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Robust hybrid access,111,31
SP-0119,Nashville WH,New Orleans WH,2023-09-12 10:13:55,2023-10-17 03:23:48,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Streamlined upward-trending circuit,116,30
SP-4125,Atlanta WH,Nashville WH,2023-09-08 18:47:18,2023-10-14 20:42:10,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Proactive grid-enabled help-desk,119,20
SP-6756,Miami WH,Miami WH,2023-09-18 10:03:36,2023-10-27 05:17:39,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Re-contextualized bandwidth-monitored pricing structure,48,21
SP-6431,Durham WH,Miami WH,2023-09-28 00:56:05,2023-10-24 13:36:37,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Secured zero tolerance encryption,55,33
SP-0457,Durham WH,New Orleans WH,2023-09-27 09:46:55,2023-10-08 09:18:18,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Extended explicit website,48,13
SP-3193,Miami WH,Chicago WH,2023-09-10 19:45:15,2023-10-25 02:48:47,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Focused zero tolerance capability,67,33
SP-9155,New Orleans WH,Atlanta WH,2023-09-23 00:55:52,2023-10-01 13:07:46,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Reduced mobile project,102,16
SP-8593,New Orleans WH,Miami WH,2023-09-24 01:04:19,2023-10-07 00:28:11,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Versatile scalable model,113,20
SP-3498,Atlanta WH,Detroit WH,2023-09-06 21:10:19,2023-10-25 13:25:41,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Ameliorated fault-tolerant workforce,82,42
SP-9211,Durham WH,Nashville WH,2023-09-11 22:17:46,2023-10-22 04:52:13,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Exclusive regional middleware,109,15
SP-0631,Durham WH,Durham WH,2023-09-10 15:46:38,2023-10-13 21:31:13,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,De-engineered impactful hub,102,25
SP-6803,Chicago WH,New Orleans WH,2023-09-01 10:17:43,2023-10-20 13:47:25,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Customizable attitude-oriented leverage,97,36
SP-9826,Atlanta WH,Chicago WH,2023-09-13 04:57:48,2023-10-24 22:23:15,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Diverse local instruction set,64,38
SP-2244,Detroit WH,Atlanta WH,2023-09-01 14:23:21,2023-10-11 04:24:07,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Multi-layered upward-trending budgetary management,111,20
SP-5265,Atlanta WH,New Orleans WH,2023-09-14 10:52:05,2023-10-01 22:12:23,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Inverse content-based portal,68,25
SP-4886,Chicago WH,Miami WH,2023-09-09 14:03:07,2023-10-30 07:04:35,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Object-based full-range info-mediaries,96,14
SP-5422,Miami WH,Durham WH,2023-09-27 13:46:05,2023-10-06 11:53:57,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Implemented user-facing benchmark,62,27
SP-8010,Chicago WH,Chicago WH,2023-09-20 02:50:06,2023-10-30 12:01:07,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Reverse-engineered zero administration circuit,63,15
SP-2005,Chicago WH,Durham WH,2023-09-25 20:48:54,2023-10-26 17:02:22,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Centralized attitude-oriented benchmark,57,21
SP-6401,Miami WH,Miami WH,2023-09-17 20:44:17,2023-10-30 20:45:40,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Re-contextualized 3rd generation groupware,51,17
SP-5051,Nashville WH,Miami WH,2023-09-18 23:49:32,2023-10-15 06:00:50,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Advanced cohesive paradigm,82,29
SP-4535,New Orleans WH,Atlanta WH,2023-09-19 22:52:43,2023-10-26 03:08:06,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Public-key secondary interface,113,12
SP-7229,Durham WH,Nashville WH,2023-09-18 21:37:08,2023-10-01 01:37:02,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Expanded value-added complexity,91,21
SP-8235,Nashville WH,Durham WH,2023-09-13 04:42:47,2023-10-04 02:04:54,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Function-based well-modulated policy,95,29
SP-0604,Atlanta WH,Detroit WH,2023-09-15 05:59:01,2023-10-14 19:39:49,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Cloned bifurcated functionalities,107,26
SP-5027,Miami WH,Durham WH,2023-09-04 09:29:31,2023-10-19 12:41:35,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Versatile contextually-based utilisation,101,29
SP-1223,Durham WH,New Orleans WH,2023-09-25 04:08:38,2023-10-17 20:17:01,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Expanded content-based core,106,15
SP-8491,Detroit WH,Chicago WH,2023-09-22 12:31:12,2023-10-13 14:57:23,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Cloned uniform utilisation,66,19
SP-5162,Durham WH,Atlanta WH,2023-09-10 01:55:41,2023-10-17 07:52:04,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Polarised user-facing approach,73,26
SP-9231,Chicago WH,Atlanta WH,2023-09-14 18:07:46,2023-10-28 15:03:03,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Reverse-engineered next generation orchestration,47,31
SP-7120,Chicago WH,Atlanta WH,2023-09-13 05:34:49,2023-10-04 17:33:04,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Advanced bifurcated core,89,36
SP-1645,Detroit WH,Durham WH,2023-09-03 10:48:50,2023-10-16 00:37:21,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Grass-roots multimedia ability,109,18
SP-1842,New Orleans WH,New Orleans WH,2023-09-25 02:30:38,2023-10-19 14:25:09,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Balanced high-level secured line,95,20
SP-1863,New Orleans WH,Miami WH,2023-09-22 00:41:45,2023-10-23 13:08:51,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Expanded upward-trending hierarchy,85,23
SP-4850,Detroit WH,Chicago WH,2023-09-02 18:39:04,2023-10-05 18:10:35,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Object-based fresh-thinking product,66,30
SP-6114,Nashville WH,Chicago WH,2023-09-20 01:16:34,2023-10-02 15:13:08,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Customer-focused encompassing archive,73,12
SP-0769,Nashville WH,New Orleans WH,2023-09-23 12:15:25,2023-10-16 15:36:33,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Digitized impactful secured line,66,14
SP-8767,Atlanta WH,Detroit WH,2023-09-20 08:07:23,2023-10-30 01:44:35,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Automated responsive workforce,86,19
SP-1243,Chicago WH,Atlanta WH,2023-09-29 13:51:09,2023-10-29 05:23:36,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Reactive didactic artificial intelligence,109,28
SP-4736,Nashville WH,New Orleans WH,2023-09-06 06:02:09,2023-10-07 10:49:22,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Compatible multimedia help-desk,113,14
SP-6646,Chicago WH,Miami WH,2023-09-24 12:48:12,2023-10-18 09:51:32,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Multi-layered actuating framework,111,34
SP-2656,Nashville WH,Chicago WH,2023-09-23 18:24:24,2023-10-27 04:22:41,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Innovative fault-tolerant conglomeration,78,33
SP-4570,Nashville WH,Atlanta WH,2023-09-16 20:44:44,2023-10-22 12:48:08,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Synchronised object-oriented project,108,32
SP-3261,Durham WH,Durham WH,2023-09-19 02:47:51,2023-10-01 14:46:05,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,User-friendly national emulation,75,13
SP-7342,New Orleans WH,Durham WH,2023-09-20 11:49:08,2023-10-15 22:30:12,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Diverse zero defect monitoring,62,39
SP-2465,Detroit WH,Durham WH,2023-09-21 02:08:14,2023-10-06 14:28:47,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Networked explicit methodology,112,25
SP-2080,Durham WH,Atlanta WH,2023-09-08 03:34:43,2023-10-30 12:25:16,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Configurable asynchronous conglomeration,79,38
SP-7685,Detroit WH,Detroit WH,2023-09-08 01:59:06,2023-10-17 01:08:53,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Triple-buffered client-server concept,107,13
SP-8164,Chicago WH,Detroit WH,2023-09-21 14:12:48,2023-10-26 12:50:41,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Enterprise-wide zero tolerance concept,43,24
SP-1366,New Orleans WH,Durham WH,2023-09-06 18:27:44,2023-10-05 23:21:28,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Enhanced web-enabled installation,65,37
SP-6677,New Orleans WH,Atlanta WH,2023-09-07 02:06:46,2023-10-01 08:58:36,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Enhanced coherent open system,95,28
SP-0151,Nashville WH,Durham WH,2023-09-19 01:52:27,2023-10-18 17:05:51,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Organic local instruction set,49,16
SP-3220,Atlanta WH,Nashville WH,2023-09-08 17:07:24,2023-10-07 11:19:09,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Polarised interactive portal,81,19
SP-2985,Nashville WH,Durham WH,2023-09-28 00:37:00,2023-10-13 15:36:24,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Horizontal 5th generation artificial intelligence,66,19
SP-4078,Chicago WH,Chicago WH,2023-09-14 20:50:30,2023-10-13 23:24:34,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Fully-configurable non-volatile software,51,35
SP-1404,New Orleans WH,Atlanta WH,2023-09-27 13:55:57,2023-10-27 00:23:43,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Balanced multi-state emulation,53,27
SP-5431,New Orleans WH,Miami WH,2023-09-27 17:01:57,2023-10-14 16:40:06,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Front-line asymmetric access,80,36
SP-3855,Durham WH,Durham WH,2023-09-15 03:31:06,2023-10-14 16:53:55,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Reverse-engineered global protocol,58,19
SP-0064,Miami WH,Miami WH,2023-09-15 16:26:02,2023-10-18 15:20:30,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Reverse-engineered disintermediate synergy,102,42
SP-4625,Detroit WH,New Orleans WH,2023-09-27 17:13:33,2023-10-12 10:41:22,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Advanced holistic leverage,78,13
SP-8357,Atlanta WH,Chicago WH,2023-09-07 04:19:19,2023-10-26 06:17:38,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Operative national time-frame,57,30
SP-5318,New Orleans WH,Nashville WH,2023-09-11 10:24:53,2023-10-12 04:33:05,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Customer-focused next generation matrix,90,18
SP-5325,Nashville WH,New Orleans WH,2023-09-19 06:10:26,2023-10-16 17:41:21,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Business-focused coherent analyzer,73,35
SP-4057,Durham WH,Nashville WH,2023-09-13 05:28:29,2023-10-06 07:53:05,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Mandatory clear-thinking conglomeration,71,33
SP-1762,Durham WH,New Orleans WH,2023-09-22 06:24:33,2023-10-19 18:07:36,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Profound intermediate open system,85,23
SP-6872,New Orleans WH,Durham WH,2023-09-07 22:14:22,2023-10-19 03:11:49,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Networked systemic architecture,47,22
SP-1402,Durham WH,Nashville WH,2023-09-11 05:43:40,2023-10-10 03:41:16,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Exclusive methodical project,69,42
SP-1052,Durham WH,New Orleans WH,2023-09-03 04:24:00,2023-10-02 16:34:00,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Open-architected multi-state website,82,36
SP-4735,Durham WH,Chicago WH,2023-09-06 23:30:57,2023-10-12 00:12:00,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Ergonomic non-volatile definition,91,29
SP-1802,Miami WH,Miami WH,2023-09-14 08:29:48,2023-10-08 07:22:10,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Horizontal cohesive artificial intelligence,57,38
SP-5842,Atlanta WH,Durham WH,2023-09-28 17:51:34,2023-10-16 08:31:58,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Synchronised composite matrix,46,32
SP-9850,Atlanta WH,Durham WH,2023-09-23 03:28:30,2023-10-22 09:32:39,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Upgradable clear-thinking data-warehouse,78,15
SP-5786,Miami WH,Detroit WH,2023-09-27 07:20:56,2023-10-30 01:09:46,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Customer-focused radical instruction set,56,24
SP-4515,Atlanta WH,Detroit WH,2023-09-26 17:23:51,2023-10-03 00:07:03,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Front-line incremental infrastructure,117,36
SP-1750,Chicago WH,Chicago WH,2023-09-11 17:38:13,2023-10-14 04:41:06,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Implemented analyzing array,78,21
SP-3624,Atlanta WH,Miami WH,2023-09-22 18:30:56,2023-10-23 02:33:26,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Compatible motivating ability,100,40
